Protein,Threshold,nSNP,Total_Sample_n,beta,z,p,ci_lower,ci_upper,se,i2,Q,Q-p,r,r2,Significant,P_MinusLog10
CFH.4159.130.1,0.01,5987,6237,-0.0521003378306308,-1.83751222413357,0.0661343135538528,-0.107672640637245,0.0034719649759836,0.0283537367242264,0,0.0143144175764088,0.992868343034364,-0.0232645388144838,0.000541238766250626,N,1.17957314988727
CFH.4159.130.1,0.05,21593,6237,-0.0264022825580853,-0.931231976554759,0.351733580399846,-0.081971167890981,0.0291666027748104,0.0283519930831464,0,0.0797294206832014,0.960919432820541,-0.0117925968490458,0.000139065340444125,N,0.45378616712188
CFH.4159.130.1,0.1,37151,6237,-0.0200439730327558,-0.706342359700311,0.47997525679371,-0.0756621371026008,0.0355741910370893,0.0283771357578782,0,0.413723258459564,0.813132155926329,-0.00894498564064659,8.00127681113736e-05,N,0.318781150363852
CFH.4159.130.1,0.2,61455,6237,-0.0124895279759634,-0.439562778286631,0.660253804240329,-0.0681790135875757,0.0431999576356489,0.0284135249682565,0,0.171554453325241,0.917798669520256,-0.00556667609201027,3.09878827133587e-05,N,0.180289087802488
CFH.4159.130.1,0.5,109573,6237,-0.0188906606170248,-0.66490874899493,0.506108859481622,-0.0745750150634123,0.0367936938293627,0.0284109069787091,0,0.383970807445073,0.825318914987644,-0.00842031661689605,7.09017319287757e-05,N,0.295756060260262
CFH.4159.130.1,1,147112,6237,-0.0189578694926917,-0.667911924211215,0.504189815368215,-0.0745890688804962,0.0366733298951128,0.0283837865525164,0,0.530473696963521,0.767024259928762,-0.00845834571654319,7.15436122605645e-05,N,0.297405931317363
CLU.4542.24.2,5e-05,50,6237,0.0300095289350259,1.05731766466407,0.290366633996762,-0.0256195387249295,0.0856385965949812,0.0283826989162813,0.046570575919762,1.99234005117896,0.369291111622523,0.0133890057678181,0.000179265475450667,N,0.537053289843907
CLU.4542.24.2,5e-04,372,6237,-0.0294569740538046,-1.03887138167789,0.29886455771336,-0.0850313302804055,0.0261173821727963,0.0283547844067362,0,0.639324253922919,0.726394424707879,-0.0131554579186412,0.00017306607304914,N,0.524525584800692
CLU.4542.24.2,0.001,738,6237,-0.056229988633223,-0.978631741289704,0.327761969936121,-0.168845130695725,0.056385153429279,0.0574577609337702,64.5993000294214,5.17582565743958,0.0751767832764751,-0.0123927507986472,0.000153580272357372,N,0.484441438822378
CLU.4542.24.2,0.01,5728,6237,-0.0428116057719579,-1.28098242133958,0.200199840578198,-0.108315397264754,0.022692185720838,0.0334209158992112,16.0093611853907,3.17956821026965,0.203969642979554,-0.0162206330736391,0.000263108937309634,N,0.698536272691047
CLU.4542.24.2,0.05,21047,6237,-0.0405295792943413,-1.15630069897345,0.247558182548919,-0.109228418442317,0.0281692598536347,0.0350510722083996,21.0889731505521,2.89756806925571,0.234855690926269,-0.0146421886927722,0.000214393689714745,N,0.606322714345168
CLU.4542.24.2,0.1,36540,6237,-0.0160845658539225,-0.569552314949878,0.568981378597834,-0.0714353544525521,0.0392662227447071,0.0282407171944125,0,0.282995977391005,0.868056921509926,-0.00721280340760578,5.20245329967695e-05,N,0.24490194679393
CLU.4542.24.2,0.2,61152,6237,-0.0165115813918813,-0.58483543517933,0.558658375256808,-0.0718469850101073,0.0388238222263447,0.0282328675703761,0,0.0149957475516258,0.992530165158539,-0.00740633817344528,5.48538451394327e-05,N,0.252853686022548
CLU.4542.24.2,0.5,109576,6237,-0.0265796156669994,-0.940362568075483,0.347031615762165,-0.0819785556065716,0.0288193242725727,0.0282652846565304,0,0.1211496454722,0.941223341477957,-0.0119082051968709,0.000141805351010782,N,0.459630957700249
CLU.4542.24.2,1,147310,6237,-0.0300790211641014,-1.06391568497008,0.287366896874616,-0.0854911172584593,0.0253330749302565,0.0282719971037434,0,0.230900382495069,0.890964948984493,-0.0134725425797784,0.000181509403563943,N,0.541563261715727
CRP.4337.49.2,5e-08,5,6237,-0.308904980873995,-5.65784958645388,1.53281376612844e-08,-0.415914300918067,-0.201895660829923,0.0545975951028427,58.9948661812271,4.99995973434089,0.0820866512438209,-0.0714695684960357,0.00510789922100954,Y,7.81451060786967
CRP.4337.49.2,5e-05,56,6237,-0.128744483607924,-2.55216477288489,0.010705587583792,-0.22761527508684,-0.0298736921290075,0.0504452083093345,54.9016927664271,4.31066360895887,0.115864739794482,-0.0323045541270568,0.00104358421734794,Y,1.97038949115372
CRP.4337.49.2,5e-04,441,6237,-0.0830154370810272,-2.93265569505135,0.00336076365912093,-0.138496640385671,-0.0275342337763838,0.0283072565324016,0,0.707592999045503,0.702017813780384,-0.0371144924504896,0.00137748554985745,Y,2.47356202759259
CRP.4337.49.2,0.001,821,6237,-0.0610509957459398,-2.15790392622854,0.0309353021841388,-0.116501913383168,-0.00560007810871172,0.0282918043773344,0.0859194136565594,1.46801945987135,0.479980534064095,-0.0273181800148976,0.000746282959326349,Y,1.50954563732095
CRP.4337.49.2,0.01,5808,6237,0.0141294405038417,0.499287120031358,0.617577127517705,-0.0413360289588834,0.0695949099665668,0.0282992289145258,0.0362491094331239,2.00808601663799,0.366395104145775,0.0063230039354335,3.99803787675075e-05,N,0.209308796831633
CRP.4337.49.2,0.05,21296,6237,-0.0179539221719878,-0.574877914381435,0.565373867606773,-0.0791652506262987,0.0432574062823231,0.0312308434936244,8.74575377826683,1.72692818420319,0.421698745920054,-0.00728024317426455,5.30019406764255e-05,N,0.247664269098109
CRP.4337.49.2,0.1,36933,6237,-0.0460232118374042,-1.6213474618236,0.104943141514295,-0.101658317684928,0.0096118940101194,0.0283857796808341,0,0.90321253700103,0.636604771738252,-0.020528930949692,0.00042143700593722,N,0.979045939166631
CRP.4337.49.2,0.2,61229,6237,-0.0578549313792452,-2.03199434546938,0.0421542283905472,-0.113659014734193,-0.00205084802429705,0.0284719942790396,0,0.40857713876614,0.815227087663366,-0.0257253038142359,0.00066179125633474,Y,1.37515885580607
CRP.4337.49.2,0.5,109331,6237,-0.050909062360024,-1.79144364904964,0.0732221297480631,-0.10660711837495,0.00478899365490212,0.0284178977033585,0,0.279176555025117,0.869716243428883,-0.0226815736073996,0.000514453781307888,N,1.13535764332693
CRP.4337.49.2,1,147284,6237,-0.0462636070233483,-1.62750192074121,0.103630541004803,-0.101977829172703,0.00945061512600635,0.0284261458826904,0,0.110912402015512,0.946053458951127,-0.0206068235146503,0.000424641175363946,N,0.984512234598733
CSF3.8952.65.3,5e-05,44,6237,0.027014459299085,0.95179643465245,0.341200230577751,-0.0286144182217303,0.0826433368199003,0.0283826019047333,0,0.22565239584958,0.893305905044773,0.0120529761317487,0.000145274233632505,N,0.466990684015034
CSF3.8952.65.3,5e-04,436,6237,-0.0311238366402354,-0.472491015788258,0.636576352968272,-0.160230204459315,0.0979825311788446,0.0658718062359587,71.7373518835333,6.14802991261555,0.0462351496002774,-0.00598366885670941,3.58042929867541e-05,N,0.19614949824115
CSF3.8952.65.3,0.001,821,6237,0.00393231201807389,0.136903423984853,0.891107132373535,-0.0523642341680286,0.0602288582041764,0.0287232554425298,0,1.23342566635918,0.539715660258439,0.00173378574702567,3.00601301658936e-06,N,0.0500700802485136
CSF3.8952.65.3,0.01,5983,6237,-0.0253984300733847,-0.346870787653399,0.728688393755436,-0.168910106408131,0.118113246261361,0.0732215884918028,74.6473972937438,6.92433835312653,0.0313616592054251,-0.00439283921063373,1.92970363304812e-05,N,0.137458147681343
CSF3.8952.65.3,0.05,21475,6237,0.00600414991389462,0.20111719711,0.840606935375435,-0.0525085867297865,0.0645168865575757,0.0298539856370944,0.0600422692234215,1.59706280960254,0.449989331263898,0.00254700366681653,6.48722767877685e-06,N,0.0754070311960874
CSF3.8952.65.3,0.1,37023,6237,0.0105591584347698,0.351905608269793,0.724909053110598,-0.0482508455914651,0.0693691624610047,0.0300056554559781,0,0.218766636336954,0.896386750308129,0.0044565999021554,1.98612826878915e-05,N,0.139716476477003
CSF3.8952.65.3,0.2,61462,6237,0.0303735008204115,1.009198896165,0.31287925592289,-0.0286148392566779,0.0893618408975008,0.0300966449089789,0,0.0675267943412115,0.96680022524722,0.0127797709466946,0.00016332254544998,N,0.504623229876711
CSF3.8952.65.3,0.5,109843,6237,0.0456168272877013,1.50463904234818,0.132416902888854,-0.0138042936964696,0.105037948271872,0.0303174555516719,0,0.292692835395591,0.863858395508304,0.0190517671781516,0.000362969832610496,N,0.878056574089578
CSF3.8952.65.3,1,147174,6237,0.0439340948633665,1.44859424377951,0.147450929660695,-0.0155092199194522,0.103377409646185,0.0303287791264023,0,0.231847695397438,0.890543037617036,0.0183423702798757,0.000336442547484069,N,0.831352484928141
CXCL8.3447.64.2,5e-05,35,6237,0.054176788786765,0.718975465796452,0.472156036459699,-0.0935119153089525,0.201865492882482,0.0753527642653983,79.4548408836812,11.6406918408276,0.00296657876711398,0.00910495575344097,8.29002192721178e-05,N,0.325914453538174
CXCL8.3447.64.2,5e-04,372,6237,0.0418230912593677,1.19454168185664,0.232266146099602,-0.0267988361589259,0.110445018677661,0.0350118308089203,20.256575681854,2.33030620633446,0.311874909340797,0.0151263236780399,0.00022880566801283,N,0.634014086082528
CXCL8.3447.64.2,0.001,705,6237,0.0101284800718736,0.357246895489481,0.720906981518084,-0.0454394098374411,0.0656963699811883,0.02835148520464,0,1.05750473178575,0.589339791613287,0.00452424161045895,2.04687621498082e-05,N,0.142120768594765
