Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
G.CSF,Base,0.001,0.00352252,0.352955,-0.0621113,0.0667413,746,0.452280661460524,N,N,0.993214387351779,0.00295699803588768,N
G.CSF,Base,0.01,0.0098557,0.119656,-0.103893,0.0665289,4433,0.922065519352601,N,N,0.993214387351779,0.00295699803588768,N
G.CSF,Base,0.05,0.0243016,0.0141779,-0.16314,0.0660418,15404,1.84838809115237,Y,N,0.993214387351779,0.00295699803588768,N
G.CSF,Base,0.1,0.0121712,0.0835563,-0.115455,0.066451,25715,1.07802079948589,N,N,0.993214387351779,0.00295699803588768,N
G.CSF,Base,0.2,0.0126987,0.0771026,-0.11793,0.0664333,41818,1.11293097672707,N,N,0.993214387351779,0.00295699803588768,N
G.CSF,Base,0.5,0.00657463,0.204087,-0.0848554,0.066639,74054,0.690184658233836,N,N,0.993214387351779,0.00295699803588768,N
G.CSF,Base,1,0.00563116,0.23997,-0.0785313,0.0666706,100031,0.61984304849184,N,N,0.993214387351779,0.00295699803588768,N
Haptoglobin..Mixed.Type,Base,5e-08,0.00411634,0.315249,0.0651815,0.0647725,27,0.501346282376358,N,N,0.993214387351779,0.00295699803588768,N
Haptoglobin..Mixed.Type,Base,5e-05,0.000236772,0.809848,0.0156327,0.0648985,117,0.0915964860050715,N,N,0.993214387351779,0.00295699803588768,N
Haptoglobin..Mixed.Type,Base,5e-04,0.0046742,0.284479,0.0694581,0.0647543,436,0.545949787338273,N,N,0.993214387351779,0.00295699803588768,N
Haptoglobin..Mixed.Type,Base,0.001,0.00447232,0.295151,0.0679416,0.0647609,746,0.529955741008783,N,N,0.993214387351779,0.00295699803588768,N
Haptoglobin..Mixed.Type,Base,0.01,0.0181076,0.0345291,0.13671,0.0643159,4433,1.46181474137622,Y,N,0.993214387351779,0.00295699803588768,N
Haptoglobin..Mixed.Type,Base,0.05,0.00642331,0.20939,0.0814233,0.0646974,15404,0.67904406309902,N,N,0.993214387351779,0.00295699803588768,N
Haptoglobin..Mixed.Type,Base,0.1,0.00269362,0.416737,0.0527275,0.0648187,25715,0.380137938989636,N,N,0.993214387351779,0.00295699803588768,N
Haptoglobin..Mixed.Type,Base,0.2,0.0061424,0.219672,0.0796229,0.0647065,41818,0.658225295926325,N,N,0.993214387351779,0.00295699803588768,N
Haptoglobin..Mixed.Type,Base,0.5,0.00832281,0.152852,0.0926839,0.0646355,74054,0.81572887435182,N,N,0.993214387351779,0.00295699803588768,N
Haptoglobin..Mixed.Type,Base,1,0.00813121,0.157682,0.0916108,0.0646418,100031,0.802217880208476,N,N,0.993214387351779,0.00295699803588768,N
IGFBP.2,Base,5e-08,0.00899477,0.137181,0.0986567,0.0661586,27,0.862706035615898,N,N,0.993214387351779,0.00295699803588768,N
IGFBP.2,Base,5e-05,0.000868028,0.644947,0.0306477,0.0664293,117,0.190475973044232,N,N,0.993214387351779,0.00295699803588768,N
IGFBP.2,Base,5e-04,0.00148044,0.547262,-0.0400246,0.066409,436,0.261804706732813,N,N,0.993214387351779,0.00295699803588768,N
IGFBP.2,Base,0.001,0.000117439,0.865436,-0.0112729,0.0664543,746,0.0627650431837891,N,N,0.993214387351779,0.00295699803588768,N
IGFBP.2,Base,0.01,0.000532097,0.718292,0.0239953,0.0664405,4433,0.143698970508373,N,N,0.993214387351779,0.00295699803588768,N
IGFBP.2,Base,0.05,0.00117458,0.591917,0.035651,0.0664191,15404,0.22773918680603,N,N,0.993214387351779,0.00295699803588768,N
IGFBP.2,Base,0.1,4.82903e-05,0.91347,0.00722872,0.0664566,25715,0.0393057110902063,N,N,0.993214387351779,0.00295699803588768,N
IGFBP.2,Base,0.2,0.0023688,0.446361,0.0506286,0.0663794,41818,0.350313758122256,N,N,0.993214387351779,0.00295699803588768,N
IGFBP.2,Base,0.5,0.000573882,0.707926,0.0249197,0.0664391,74054,0.150012137043699,N,N,0.993214387351779,0.00295699803588768,N
IGFBP.2,Base,1,0.000710468,0.676778,0.0277271,0.0664346,100031,0.169553767335897,N,N,0.993214387351779,0.00295699803588768,N
IL.10,Base,5e-08,0.00536405,0.251474,-0.0792664,0.0689591,27,0.599506910171608,N,N,0.993214387351779,0.00295699803588768,N
IL.10,Base,5e-05,0.00350607,0.354083,-0.0640845,0.0690235,117,0.450894923802249,N,N,0.993214387351779,0.00295699803588768,N
IL.10,Base,5e-04,0.00672032,0.19913,-0.0887232,0.0689121,436,0.700863306255986,N,N,0.993214387351779,0.00295699803588768,N
IL.10,Base,0.001,0.00907078,0.135525,-0.103078,0.0688305,746,0.867980584047368,N,N,0.993214387351779,0.00295699803588768,N
