Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
G.CSF,Base,5e-04,1.63041e-05,0.951117,-0.00420864,0.0685779,436,0.0217660557976526,N,N,0.994987,0.00218259349060357,N
G.CSF,Base,0.001,2.53017e-05,0.939125,0.00524286,0.0685776,752,0.027276598152186,N,N,0.994987,0.00218259349060357,N
G.CSF,Base,0.01,0.00243705,0.453277,-0.0514548,0.0684948,4445,0.343636317178909,N,N,0.994987,0.00218259349060357,N
G.CSF,Base,0.05,0.00575505,0.248728,-0.0790712,0.0683808,15415,0.604275322245097,N,N,0.994987,0.00218259349060357,N
G.CSF,Base,0.1,0.000334732,0.781169,-0.0190696,0.068567,25721,0.107254999634147,N,N,0.994987,0.00218259349060357,N
G.CSF,Base,0.2,0.00290759,0.412634,-0.0562031,0.0684787,41728,0.384434990119467,N,N,0.994987,0.00218259349060357,N
G.CSF,Base,0.5,0.00236972,0.459593,-0.050739,0.0684971,73881,0.337626594615007,N,N,0.994987,0.00218259349060357,N
G.CSF,Base,1,0.00240272,0.45648,-0.0510911,0.068496,99686,0.340578245686999,N,N,0.994987,0.00218259349060357,N
Haptoglobin..Mixed.Type,Base,5e-08,0.0125667,0.087749,0.0908408,0.0529809,28,1.0567578241152,N,N,0.954214444444444,0.0203540135840134,N
Haptoglobin..Mixed.Type,Base,5e-05,0.0079981,0.173658,0.0724711,0.0531033,118,0.760305205006104,N,N,0.994987,0.00218259349060357,N
Haptoglobin..Mixed.Type,Base,5e-04,0.0145756,0.0658047,0.0978327,0.052927,436,1.18174308645946,N,N,0.954214444444444,0.0203540135840134,N
Haptoglobin..Mixed.Type,Base,0.001,0.0138965,0.0724831,0.0955265,0.0529452,752,1.13976324077132,N,N,0.954214444444444,0.0203540135840134,N
Haptoglobin..Mixed.Type,Base,0.01,0.012045,0.0946508,0.0889355,0.0529949,4445,1.02387571097523,N,N,0.954214444444444,0.0203540135840134,N
Haptoglobin..Mixed.Type,Base,0.05,0.000853351,0.657327,0.023672,0.0532942,15415,0.182218528513511,N,N,0.994987,0.00218259349060357,N
Haptoglobin..Mixed.Type,Base,0.1,0.00146529,0.560983,0.0310193,0.0532779,25721,0.251050299382089,N,N,0.994987,0.00218259349060357,N
Haptoglobin..Mixed.Type,Base,0.2,0.00261869,0.436897,0.041468,0.0532471,41728,0.359620937409724,N,N,0.994987,0.00218259349060357,N
Haptoglobin..Mixed.Type,Base,0.5,0.00694564,0.204965,0.0675348,0.0531315,73881,0.688320293113033,N,N,0.994987,0.00218259349060357,N
Haptoglobin..Mixed.Type,Base,1,0.00836997,0.163939,0.0741367,0.0530934,99686,0.785317718363748,N,N,0.994987,0.00218259349060357,N
IGFBP.2,Base,5e-08,0.00826869,0.166523,0.0887996,0.0639858,28,0.778525773669781,N,N,0.994987,0.00218259349060357,N
IGFBP.2,Base,5e-05,0.00663101,0.215571,0.0795211,0.0640386,118,0.666409663648038,N,N,0.994987,0.00218259349060357,N
IGFBP.2,Base,5e-04,0.0018333,0.515455,0.0418128,0.0641931,436,0.287809243289754,N,N,0.994987,0.00218259349060357,N
IGFBP.2,Base,0.001,0.00473907,0.295367,0.0672263,0.0640996,752,0.52963802804398,N,N,0.994987,0.00218259349060357,N
IGFBP.2,Base,0.01,0.00241941,0.454919,0.0480338,0.0641742,4445,0.342065924188209,N,N,0.994987,0.00218259349060357,N
IGFBP.2,Base,0.05,0.00147743,0.559362,0.0375359,0.0642045,15415,0.252307040558106,N,N,0.994987,0.00218259349060357,N
IGFBP.2,Base,0.1,3.01837e-05,0.933524,0.00536511,0.064251,25721,0.0298745122798937,N,N,0.994987,0.00218259349060357,N
IGFBP.2,Base,0.2,0.00312264,0.395843,0.0545699,0.0641516,41728,0.40247703062386,N,N,0.994987,0.00218259349060357,N
IGFBP.2,Base,0.5,8.60494e-05,0.887997,0.00905871,0.0642492,73881,0.0515885014349649,N,N,0.994987,0.00218259349060357,N
IGFBP.2,Base,1,0.000533775,0.725727,0.0225617,0.0642348,99686,0.139226719094451,N,N,0.994987,0.00218259349060357,N
IL.10,Base,5e-08,0.000786306,0.670242,0.0249193,0.058447,28,0.173768361047567,N,N,0.994987,0.00218259349060357,N
IL.10,Base,5e-05,0.00138574,0.571822,-0.0330811,0.0584295,118,0.242739139823077,N,N,0.994987,0.00218259349060357,N
IL.10,Base,5e-04,0.00160845,0.542429,-0.0356404,0.058423,436,0.265657099739634,N,N,0.994987,0.00218259349060357,N
IL.10,Base,0.001,0.000597358,0.710543,-0.0217199,0.0584526,752,0.148409634699717,N,N,0.994987,0.00218259349060357,N
IL.10,Base,0.01,0.00043869,0.750463,-0.0186131,0.0584572,4445,0.124670714869006,N,N,0.994987,0.00218259349060357,N
IL.10,Base,0.05,0.00391814,0.341461,0.0556262,0.0583554,15415,0.466658892134764,N,N,0.994987,0.00218259349060357,N
IL.10,Base,0.1,0.00313082,0.395224,0.0497242,0.0583784,25721,0.403156690726392,N,N,0.994987,0.00218259349060357,N
IL.10,Base,0.2,0.000719508,0.683772,0.0238373,0.058449,41728,0.165088687240019,N,N,0.994987,0.00218259349060357,N
IL.10,Base,0.5,0.00161458,0.54166,0.0357083,0.0584228,73881,0.266273234600517,N,N,0.994987,0.00218259349060357,N
IL.10,Base,1,0.00170556,0.530476,0.0367006,0.0584202,99686,0.275334259836805,N,N,0.994987,0.00218259349060357,N
IL.13,Base,5e-08,0.0158417,0.0550332,-0.131309,0.0680958,28,1.25937523365556,N,N,0.954214444444444,0.0203540135840134,N
IL.13,Base,5e-05,0.00360545,0.361525,-0.0626431,0.0685178,118,0.441861665211394,N,N,0.994987,0.00218259349060357,N
IL.13,Base,5e-04,0.00486819,0.288864,-0.072791,0.0684744,436,0.539306579220351,N,N,0.994987,0.00218259349060357,N
IL.13,Base,0.001,0.00235272,0.46121,-0.0506033,0.0685609,752,0.33610128486013,N,N,0.994987,0.00218259349060357,N
IL.13,Base,0.01,0.00145233,0.562721,-0.0397582,0.0685918,4445,0.24970687725059,N,N,0.994987,0.00218259349060357,N
IL.13,Base,0.05,0.0117307,0.0990915,-0.112994,0.0682379,15415,1.00396359739584,N,N,0.954214444444444,0.0203540135840134,N
IL.13,Base,0.1,0.0166976,0.0488162,-0.13481,0.0680662,25721,1.31143603039328,Y,N,0.954214444444444,0.0203540135840134,N
IL.13,Base,0.2,0.0166867,0.0488905,-0.134766,0.0680666,41728,1.31077552121171,Y,N,0.954214444444444,0.0203540135840134,N
IL.13,Base,0.5,0.0223052,0.0225845,-0.155811,0.0678718,73881,1.64618951987543,Y,N,0.954214444444444,0.0203540135840134,N
IL.13,Base,1,0.0249711,0.0157577,-0.164859,0.0677792,99686,1.80250717201163,Y,N,0.954214444444444,0.0203540135840134,N
IL.3,Base,5e-08,0.000141654,0.856599,0.0126953,0.0701763,28,0.0672224369377397,N,N,0.994987,0.00218259349060357,N
IL.3,Base,5e-05,0.00461046,0.302029,0.0724268,0.0700193,118,0.519951355270302,N,N,0.994987,0.00218259349060357,N
IL.3,Base,5e-04,4.13264e-06,0.975378,-0.00216841,0.0701811,436,0.0108270443015095,N,N,0.994987,0.00218259349060357,N
IL.3,Base,0.001,2.67391e-06,0.980193,0.00174422,0.0701812,752,0.00868840330495266,N,N,0.994987,0.00218259349060357,N
IL.3,Base,0.01,7.85172e-05,0.892981,-0.00945169,0.0701785,4445,0.0491577815178817,N,N,0.994987,0.00218259349060357,N
IL.3,Base,0.05,0.00414286,0.327957,0.0686558,0.0700358,15415,0.484183094967986,N,N,0.994987,0.00218259349060357,N
IL.3,Base,0.1,0.00260453,0.43814,0.0544368,0.0700898,25721,0.358387096088491,N,N,0.994987,0.00218259349060357,N
IL.3,Base,0.2,0.00189316,0.508671,0.046411,0.0701148,41728,0.293563021360161,N,N,0.994987,0.00218259349060357,N
IL.3,Base,0.5,0.00300916,0.404577,0.0585126,0.0700756,73881,0.392998810287426,N,N,0.994987,0.00218259349060357,N
IL.3,Base,1,0.00269063,0.430659,0.0553292,0.0700868,99686,0.36586647237793,N,N,0.994987,0.00218259349060357,N
IL.8,Base,5e-08,0.000814978,0.664642,-0.0157902,0.0363773,28,0.177412218290672,N,N,0.994987,0.00218259349060357,N
IL.8,Base,5e-05,0.00103295,0.625491,0.0177768,0.0363734,118,0.203778934856984,N,N,0.994987,0.00218259349060357,N
IL.8,Base,5e-04,0.00176368,0.523548,0.0232286,0.0363601,436,0.281043495113137,N,N,0.994987,0.00218259349060357,N
IL.8,Base,0.001,0.000331043,0.782348,0.0100637,0.0363861,752,0.106600023332367,N,N,0.994987,0.00218259349060357,N
IL.8,Base,0.01,0.000491141,0.736487,0.0122579,0.0363832,4445,0.132834914643608,N,N,0.994987,0.00218259349060357,N
IL.8,Base,0.05,0.00393107,0.340664,0.0346792,0.0363206,15415,0.46767375849969,N,N,0.994987,0.00218259349060357,N
IL.8,Base,0.1,0.00356397,0.364306,0.0330203,0.0363273,25721,0.438533676011904,N,N,0.994987,0.00218259349060357,N
IL.8,Base,0.2,0.00615505,0.232879,0.043394,0.03628,41728,0.632869672458521,N,N,0.994987,0.00218259349060357,N
IL.8,Base,0.5,0.00592745,0.241742,0.0425841,0.0362841,73881,0.616647889171923,N,N,0.994987,0.00218259349060357,N
IL.8,Base,1,0.00734764,0.192291,0.047412,0.0362582,99686,0.716041042031963,N,N,0.994987,0.00218259349060357,N
MMP.9,Base,5e-08,0.00329747,0.382906,0.0610727,0.0698607,28,0.416907828359872,N,N,0.994987,0.00218259349060357,N
MMP.9,Base,5e-05,0.00675877,0.211188,0.0874359,0.0697393,118,0.675330762662105,N,N,0.994987,0.00218259349060357,N
MMP.9,Base,5e-04,0.0023221,0.464144,0.0512504,0.0698949,436,0.333347259308985,N,N,0.994987,0.00218259349060357,N
MMP.9,Base,0.001,0.0054607,0.261235,0.0785924,0.0697848,752,0.58296863716511,N,N,0.994987,0.00218259349060357,N
MMP.9,Base,0.01,0.000379953,0.767253,0.020731,0.0699629,4445,0.115061404778318,N,N,0.994987,0.00218259349060357,N
MMP.9,Base,0.05,0.00669636,0.213315,0.0870313,0.0697415,15415,0.670978604521593,N,N,0.994987,0.00218259349060357,N
MMP.9,Base,0.1,0.002345,0.461946,0.0515025,0.0698941,25721,0.335408789103388,N,N,0.994987,0.00218259349060357,N
MMP.9,Base,0.2,0.00289788,0.413416,0.0572528,0.0698747,41728,0.383612719345778,N,N,0.994987,0.00218259349060357,N
MMP.9,Base,0.5,0.00293707,0.410272,0.0576386,0.0698733,73881,0.386928121493815,N,N,0.994987,0.00218259349060357,N
MMP.9,Base,1,0.00221941,0.474206,0.0501043,0.0698985,99686,0.324032955312689,N,N,0.994987,0.00218259349060357,N
Plasminogen,Base,5e-08,0.00257522,0.440733,-0.0490345,0.0634934,28,0.355824430358373,N,N,0.994987,0.00218259349060357,N
Plasminogen,Base,5e-05,0.0029729,0.407427,-0.0526847,0.0634808,118,0.389950193886502,N,N,0.994987,0.00218259349060357,N
Plasminogen,Base,5e-04,0.00277479,0.42353,0.0508991,0.0634871,436,0.373115821760644,N,N,0.994987,0.00218259349060357,N
Plasminogen,Base,0.001,0.00341082,0.374837,0.0564318,0.0634668,752,0.426157546645712,N,N,0.994987,0.00218259349060357,N
Plasminogen,Base,0.01,0.000119394,0.868237,-0.0105581,0.0635716,4445,0.0613617106034732,N,N,0.994987,0.00218259349060357,N
Plasminogen,Base,0.05,0.0122898,0.091342,0.107119,0.0631835,15415,1.0393294834291,N,N,0.954214444444444,0.0203540135840134,N
Plasminogen,Base,0.1,0.0132176,0.0798859,0.111089,0.0631538,25721,1.09752986765186,N,N,0.954214444444444,0.0203540135840134,N
Plasminogen,Base,0.2,0.00996906,0.128581,0.0964766,0.0632577,41728,0.890823200966866,N,N,0.994987,0.00218259349060357,N
Plasminogen,Base,0.5,0.0119443,0.0960496,0.105603,0.0631945,73881,1.01750443942441,N,N,0.954214444444444,0.0203540135840134,N
