Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
CRP,Base,0.05,0.00146765,0.627297,0.0407488,0.0837667,15335,0.202526789437895,N,N,0.979218130081301,0.00912055422488877,N
CRP,Base,0.1,0.00363238,0.444711,0.0641061,0.0836759,25611,0.351922128072501,N,N,0.979218130081301,0.00912055422488877,N
CRP,Base,0.2,0.00104291,0.682358,0.0343501,0.0837845,41446,0.165987712393856,N,N,0.979218130081301,0.00912055422488877,N
CRP,Base,0.5,0.00202808,0.56811,0.0479011,0.0837432,73235,0.245567566106308,N,N,0.979218130081301,0.00912055422488877,N
CRP,Base,1,0.00195744,0.574935,0.0470595,0.0837462,98642,0.24038125224429,N,N,0.979218130081301,0.00912055422488877,N
D.dimer,Base,5e-08,0.0050299,0.368299,0.0841456,0.0932704,17,0.433799460333443,N,N,0.979218130081301,0.00912055422488877,N
D.dimer,Base,5e-05,7.78809e-05,0.910976,0.0104705,0.0935022,102,0.0404930645252062,N,N,0.979218130081301,0.00912055422488877,N
D.dimer,Base,5e-04,0.00815383,0.251639,-0.107135,0.0931239,417,0.599222049346771,N,N,0.979218130081301,0.00912055422488877,N
D.dimer,Base,0.001,0.00181691,0.589009,-0.050573,0.0934209,733,0.229878069184927,N,N,0.979218130081301,0.00912055422488877,N
D.dimer,Base,0.01,0.00410957,0.41621,-0.0760589,0.0933135,4420,0.380687489495257,N,N,0.979218130081301,0.00912055422488877,N
D.dimer,Base,0.05,5.6925e-05,0.923848,0.00895165,0.0935032,15335,0.0343994770390555,N,N,0.979218130081301,0.00912055422488877,N
D.dimer,Base,0.1,0.00103009,0.684212,-0.0380794,0.0934577,25611,0.1648093132435,N,N,0.979218130081301,0.00912055422488877,N
D.dimer,Base,0.2,0.000283387,0.831102,-0.0199729,0.0934926,41446,0.0803456725832482,N,N,0.979218130081301,0.00912055422488877,N
D.dimer,Base,0.5,0.00267327,0.512156,-0.0613442,0.0933808,73235,0.29059773507887,N,N,0.979218130081301,0.00912055422488877,N
D.dimer,Base,1,0.00161283,0.610752,-0.0476481,0.0934304,98642,0.214135102189087,N,N,0.979218130081301,0.00912055422488877,N
Factor.H,Base,5e-08,0.0122206,0.160053,-0.103125,0.0730697,17,0.795736181118505,N,N,0.979218130081301,0.00912055422488877,N
Factor.H,Base,5e-05,0.00139071,0.636479,-0.0347888,0.0734691,102,0.196215920894181,N,N,0.979218130081301,0.00912055422488877,N
Factor.H,Base,5e-04,0.00052807,0.770919,-0.0214371,0.0735009,417,0.112991250614448,N,N,0.979218130081301,0.00912055422488877,N
Factor.H,Base,0.001,0.00522298,0.35924,-0.0674185,0.073328,733,0.444615312282852,N,N,0.979218130081301,0.00912055422488877,N
Factor.H,Base,0.01,0.00949816,0.215828,-0.0909159,0.0731703,4420,0.665892213700064,N,N,0.979218130081301,0.00912055422488877,N
Factor.H,Base,0.05,0.00267361,0.512129,-0.0482358,0.0734219,15335,0.290620630954557,N,N,0.979218130081301,0.00912055422488877,N
Factor.H,Base,0.1,0.000260188,0.838064,-0.0150475,0.0735107,25611,0.0767228145612301,N,N,0.979218130081301,0.00912055422488877,N
Factor.H,Base,0.2,0.00127103,0.6514,-0.0332581,0.0734735,41446,0.186152245771146,N,N,0.979218130081301,0.00912055422488877,N
Factor.H,Base,0.5,0.00697993,0.288993,-0.0779374,0.0732632,73235,0.539112676614356,N,N,0.979218130081301,0.00912055422488877,N
Factor.H,Base,1,0.00807212,0.254039,-0.0838135,0.0732229,98642,0.595099605487902,N,N,0.979218130081301,0.00912055422488877,N
G.CSF,Base,5e-08,0.00197868,0.572866,-0.0415467,0.073537,17,0.241946952668458,N,N,0.979218130081301,0.00912055422488877,N
G.CSF,Base,5e-05,0.000499678,0.776997,0.0208782,0.0735915,102,0.109580658014994,N,N,0.979218130081301,0.00912055422488877,N
G.CSF,Base,5e-04,0.0057764,0.334896,0.0709868,0.0733969,417,0.475090039645269,N,N,0.979218130081301,0.00912055422488877,N
G.CSF,Base,0.001,0.00191327,0.579285,0.0408543,0.0735394,733,0.237107716972322,N,N,0.979218130081301,0.00912055422488877,N
G.CSF,Base,0.01,0.0136813,0.137003,0.109248,0.0731046,4420,0.863269922849573,N,N,0.979218130081301,0.00912055422488877,N
G.CSF,Base,0.05,0.0382519,0.0123372,0.182673,0.0721883,15335,1.90878339480285,Y,N,0.979218130081301,0.00912055422488877,N
G.CSF,Base,0.1,0.0389117,0.0115938,0.184242,0.0721635,25611,1.93577419574078,Y,N,0.979218130081301,0.00912055422488877,N
G.CSF,Base,0.2,0.0349548,0.0168477,0.174623,0.0723119,41446,1.77345937939129,Y,N,0.979218130081301,0.00912055422488877,N
G.CSF,Base,0.5,0.0280328,0.0326404,0.15638,0.0725708,73235,1.48624452771449,Y,N,0.979218130081301,0.00912055422488877,N
G.CSF,Base,1,0.0321334,0.0220302,0.167428,0.0724175,98642,1.65698156011196,Y,N,0.979218130081301,0.00912055422488877,N
Haptoglobin..Mixed.Type,Base,5e-08,0.00558223,0.343177,0.0734412,0.0772516,17,0.464481826615302,N,N,0.979218130081301,0.00912055422488877,N
Haptoglobin..Mixed.Type,Base,5e-05,0.00650855,0.305939,0.0793009,0.0772156,102,0.514365157192557,N,N,0.979218130081301,0.00912055422488877,N
Haptoglobin..Mixed.Type,Base,5e-04,0.00707608,0.285684,0.0826861,0.0771936,417,0.544114082005396,N,N,0.979218130081301,0.00912055422488877,N
Haptoglobin..Mixed.Type,Base,0.001,0.0161045,0.106447,0.124741,0.0768418,733,0.9728665737917,N,N,0.979218130081301,0.00912055422488877,N
Haptoglobin..Mixed.Type,Base,0.01,0.00792101,0.25855,0.0874835,0.0771607,4420,0.587455457891911,N,N,0.979218130081301,0.00912055422488877,N
Haptoglobin..Mixed.Type,Base,0.05,0.00420362,0.410915,0.0637306,0.0773052,15335,0.3862480050065,N,N,0.979218130081301,0.00912055422488877,N
Haptoglobin..Mixed.Type,Base,0.1,0.00389255,0.42882,0.0613272,0.0773172,25611,0.367724967515189,N,N,0.979218130081301,0.00912055422488877,N
Haptoglobin..Mixed.Type,Base,0.2,0.000485985,0.779995,0.0216694,0.0774493,41446,0.107908181257429,N,N,0.979218130081301,0.00912055422488877,N
Haptoglobin..Mixed.Type,Base,0.5,0.00341498,0.458695,0.0574421,0.0773358,73235,0.338475993864626,N,N,0.979218130081301,0.00912055422488877,N
Haptoglobin..Mixed.Type,Base,1,0.00332937,0.464391,0.0567175,0.0773391,98642,0.333116205574747,N,N,0.979218130081301,0.00912055422488877,N
IGFBP.2,Base,5e-08,0.0127018,0.152011,0.106502,0.0740007,17,0.818124983986486,N,N,0.979218130081301,0.00912055422488877,N
IGFBP.2,Base,5e-05,0.00784206,0.260946,0.0836835,0.0741826,102,0.583449355988984,N,N,0.979218130081301,0.00912055422488877,N
IGFBP.2,Base,5e-04,6.64988e-05,0.917713,0.00770605,0.0744728,417,0.0372931161890051,N,N,0.979218130081301,0.00912055422488877,N
IGFBP.2,Base,0.001,0.00375194,0.437299,0.0578832,0.0743354,733,0.359221515783381,N,N,0.979218130081301,0.00912055422488877,N
IGFBP.2,Base,0.01,5.66978e-05,0.923999,-0.00711554,0.0744731,4420,0.0343284987958207,N,N,0.979218130081301,0.00912055422488877,N
IGFBP.2,Base,0.05,0.000901266,0.703628,0.0283695,0.0744417,15335,0.152656886662645,N,N,0.979218130081301,0.00912055422488877,N
IGFBP.2,Base,0.1,1.61821e-06,0.987142,-0.0012021,0.0744752,25611,0.00562036974107475,N,N,0.994794263565891,0.00226672773348696,N
IGFBP.2,Base,0.2,0.00301191,0.486539,0.0518616,0.074363,41446,0.312882341817133,N,N,0.979218130081301,0.00912055422488877,N
IGFBP.2,Base,0.5,0.00382431,0.432904,0.0584388,0.0743327,73235,0.363608401320357,N,N,0.979218130081301,0.00912055422488877,N
IGFBP.2,Base,1,0.00508037,0.365901,0.0673554,0.0742858,98642,0.436636403593774,N,N,0.979218130081301,0.00912055422488877,N
IL.10,Base,5e-08,0.00175826,0.59509,-0.0365201,0.0685797,17,0.225417347636917,N,N,0.979218130081301,0.00912055422488877,N
IL.10,Base,5e-05,0.0405638,0.00992534,-0.175412,0.0672335,102,2.00325460722533,Y,N,0.979218130081301,0.00912055422488877,N
IL.10,Base,5e-04,0.0158561,0.109207,-0.10967,0.0680937,417,0.961749523133666,N,N,0.979218130081301,0.00912055422488877,N
IL.10,Base,0.001,0.0151008,0.118088,-0.107026,0.0681198,733,0.927794232772342,N,N,0.979218130081301,0.00912055422488877,N
IL.10,Base,0.01,0.0102485,0.198475,-0.0881702,0.0682874,4420,0.702294189383576,N,N,0.979218130081301,0.00912055422488877,N
IL.10,Base,0.05,0.000743264,0.729747,-0.0237445,0.0686146,15335,0.136827681726894,N,N,0.979218130081301,0.00912055422488877,N
IL.10,Base,0.1,0.00136221,0.63996,-0.0321449,0.0685933,25611,0.193847170269499,N,N,0.979218130081301,0.00912055422488877,N
IL.10,Base,0.2,0.00331352,0.465458,-0.0501343,0.0685263,41446,0.332119500914998,N,N,0.979218130081301,0.00912055422488877,N
IL.10,Base,0.5,0.00476448,0.381276,-0.0601172,0.0684764,73235,0.418760531195269,N,N,0.979218130081301,0.00912055422488877,N
IL.10,Base,1,0.00276443,0.505038,-0.0457924,0.0685451,98642,0.296675943526029,N,N,0.979218130081301,0.00912055422488877,N
IL.13,Base,5e-08,0.0279917,0.03277,-0.171578,0.0796837,17,1.48452355861762,Y,N,0.979218130081301,0.00912055422488877,N
IL.13,Base,5e-05,0.0080631,0.254305,-0.0920869,0.0804964,102,0.594645100889717,N,N,0.979218130081301,0.00912055422488877,N
IL.13,Base,5e-04,0.0206811,0.0670128,-0.14748,0.0799827,417,1.17384223553156,N,N,0.979218130081301,0.00912055422488877,N
IL.13,Base,0.001,0.000102804,0.897786,-0.0103981,0.0808187,733,0.0468271712334892,N,N,0.979218130081301,0.00912055422488877,N
IL.13,Base,0.01,0.000170276,0.868687,0.0133821,0.080816,4420,0.0611366777048213,N,N,0.979218130081301,0.00912055422488877,N
IL.13,Base,0.05,0.00827204,0.248217,-0.0932724,0.0804879,15335,0.605168477658557,N,N,0.979218130081301,0.00912055422488877,N
IL.13,Base,0.1,0.0116195,0.170781,-0.110546,0.0803519,25611,0.767560447781375,N,N,0.979218130081301,0.00912055422488877,N
